artistName,minutesPlayed,msPlayed,tracks,month,year
Cage The Elephant,70.08261666666667,4204957,"{'Cigarette Daydreams', 'Take It or Leave It', 'Aberdeen', 'Come a Little Closer', 'Cry Baby', 'Cold Cold Cold', 'Trouble', 'Too Late To Say Goodbye', 'Telescope', 'Shake Me Down'}",9,2025
Grizzly Bear,67.98705,4079223,"{'Yet Again', 'Ready, Able', 'Foreground', 'Two Weeks', 'Knife', 'Shift - Alternate Version', 'Southern Point', 'All We Ask'}",9,2025
Interpol,67.35546666666667,4041328,"{'Pioneer To The Falls', 'Rest My Chemistry', 'Untitled', 'NYC', 'Untitled - 2012 Remaster', 'Leif Erikson', 'Evil', 'Slow Hands', 'Obstacle 1', 'All the Rage Back Home'}",9,2025
Blonde Redhead,67.13606666666666,4028164,"{'Elephant Woman', 'Heroine', 'Equus', 'This Is Not', 'Spring and by Summer Fall', '23', 'Dr Strangeluv', 'Messenger', 'Loved Despite of Great Faults'}",9,2025
Nils Frahm,65.1926,3911556,"{'Because This Must Be', 'Says'}",9,2025
The 1-800,63.75883333333333,3825530,{'Lovewave'},9,2025
Bright Eyes,61.12063333333333,3667238,"{'Road to Joy', 'Sunrise, Sunset', 'Bowl of Oranges', 'The Calendar Hung Itself…', 'At the Bottom of Everything', 'The City Has Sex', ""We Are Nowhere and It's Now"", 'The Calendar Hung Itself...', 'Hit the Switch', ""Lover I Don't Have to Love"", 'Haligh, Haligh, A Lie, Haligh', 'Something Vague', 'The Center Of The World', 'The Movement Of A Hand'}",9,2025
IDLES,55.733216666666664,3343993,"{'Meydei', 'Meds', 'Heel / Heal', 'Colossus', 'War', 'Mother', ""I'm Scum""}",9,2025
The Growlers,55.08488333333334,3305093,"{'Night Ride', 'City Club'}",9,2025
Tame Impala,55.00568333333334,3300341,"{""Why Won't They Talk To Me?"", 'Past Life', 'The Moment', 'Elephant', ""She Just Won't Believe Me"", 'It Is Not Meant To Be', 'Apocalypse Dreams', 'Solitude Is Bliss', ""Sun's Coming Up"", 'Keep On Lying', 'Mind Mischief', 'Feels Like We Only Go Backwards', 'Endors Toi'}",9,2025
Arctic Monkeys,54.234833333333334,3254090,"{'505', 'Black Treacle', 'Riot Van', 'Fluorescent Adolescent', ""She's Thunderstorms"", 'Love is a Laserquest', 'Pretty Visitors', 'When The Sun Goes Down', 'Bigger Boys and Stolen Sweethearts', 'Balaclava', 'Catapult', 'Mardy Bum', 'A Certain Romance'}",9,2025
Matt Elliott,49.99936666666667,2999962,"{'How to Kill a Rose', ""January's Song"", 'The Kursk', 'A Broken Flamenco', 'Trying to Explain', 'C. F. Bundy.'}",9,2025
Cocteau Twins,49.410666666666664,2964640,"{'Blind Dumb Deaf', 'Athol-brose', 'Pink Orange Red', 'Hitherto', 'Lorelei', 'Cherry-coloured Funk', 'Persephone', 'Five Ten Fiftyfold', 'Musette And Drums', 'My Love Paramour', 'I Wear Your Ring', 'Wolf in the Breast'}",9,2025
Car Seat Headrest,47.491,2849460,"{'Beach Life-In-Death', 'Something Soon', 'Bodys', 'Fill In The Blank', 'psst, teenagers, take off your clo', 'Drunk Drivers/Killer Whales', 'Romantic Theory', ""(Joe Gets Kicked Out of School for Using) Drugs With Friends (But Says This Isn't a Problem)""}",9,2025
Mike Oldfield,45.5908,2735448,{'Nuclear'},9,2025
The Black Keys,45.23916666666667,2714350,"{'Every Little Thing', 'Tighten Up', 'Weight of Love', 'Everlasting Light', 'Little Black Submarines'}",9,2025
Fleet Foxes,44.43456666666667,2666074,"{'Grown Ocean', 'Sun It Rises', 'Blue Ridge Mountains', 'The Shrine / An Argument', 'Tiger Mountain Peasant Song', 'White Winter Hymnal', 'Your Protector', 'Helplessness Blues', 'Montezuma', ""He Doesn't Know Why"", 'Ragged Wood'}",9,2025
Red Hot Chili Peppers,43.95811666666667,2637487,"{'Torture Me', 'On Mercury', ""Road Trippin'"", 'Turn It Again', 'Dark Necessities', 'Hard to Concentrate', 'Otherside', 'Wet Sand', 'If', 'Under the Bridge', 'Death of a Martian'}",9,2025
The Parlor Mob,41.4775,2488650,"{'Into the Sun', 'When I Was an Orphan', 'The Beginning', 'Tide of Tears'}",9,2025
The White Stripes,38.23368333333333,2294021,"{'Icky Thump', 'Fell In Love With a Girl', ""You Don't Know What Love Is (You Just Do as You're Told)"", 'Little Ghost', 'Dead Leaves and the Dirty Ground', 'The Denial Twist', 'Blue Orchid', 'Conquest', 'Seven Nation Army'}",9,2025
Daft Punk,37.9681,2278086,"{'Touch (feat. Paul Williams)', 'Voyager', 'Beyond', 'Aerodynamic', 'Instant Crush (feat. Julian Casablancas)', 'Veridis Quo'}",9,2025
The Raconteurs,37.96083333333333,2277650,"{'Hands', 'Broken Boy Soldier', 'Consoler of the Lonely', 'Old Enough'}",9,2025
Ween,37.4587,2247522,"{'Cold Blows the Wind', 'Did You See Me?', 'The Golden Eel', ""Don't Get 2 Close (2 My Fantasy)"", 'She Wanted to Leave', 'Mutilated Lips', 'Buckingham Green', 'The Argus'}",9,2025
George Harrison,37.30578333333333,2238347,"{'Something - Live from Madison Square Garden, New York, U.S.A, 1971 / 2009 Remaster', 'Got My Mind Set on You', 'My Sweet Lord - 2014 Remaster', 'I Live for You - 2014 Remaster', 'Beware of Darkness - 2014 Remaster', 'While My Guitar Gently Weeps - Live from Madison Square Garden, New York, U.S.A, 1971 / 2009 Remaster'}",9,2025
Alvvays,34.81231666666667,2088739,"{'Party Police', 'Ones Who Love You', 'Next of Kin', 'Atop a Cake', 'Forget About Life', 'The Agency Group', 'Adult Diversion'}",9,2025
Iron Maiden,32.96805,1978083,"{'Rainmaker (2015 Remaster)', 'Hallowed Be Thy Name (2015 Remaster)'}",9,2025
Death From Above 1979,31.9403,1916418,"{'Trainwreck 1979 - Moulder Mix with in/out fades', 'One + One', 'Never Swim Alone', 'White Is Red', 'Freeze Me', 'Black History Month', 'Blood on Our Hands', 'Always On', 'Virgins'}",9,2025
Ride,30.67275,1840365,"{'Vapour Trail - 2001 Remaster', 'Seagull - 2001 Remaster', 'Drive Blind - 2001 Remaster', 'Twisterella - 2001 Remaster', 'Time Machine - 2001 Remaster'}",9,2025
Julian Casablancas,30.615650000000002,1836939,"{""I'll Try Anything Once - Live From Electric Lady Studios for WRXP, New York"", 'Glass', 'Out of the Blue', '30 Minute Boyfriend'}",9,2025
Nirvana,29.973016666666666,1798381,"{'All Apologies', 'Heart-Shaped Box', 'Dumb', 'The Man Who Sold The World - Live', 'Rape Me', 'Love Buzz', 'Where Did You Sleep Last Night - Live', 'Lithium'}",9,2025
Metallica,29.746216666666665,1784773,"{'Enter Sandman (Remastered)', 'Nothing Else Matters (Remastered)'}",9,2025
Kanye West,28.99005,1739403,"{'All Of The Lights (Interlude)', 'Ghost Town', 'I Wonder', 'Welcome To Heartbreak', 'Bad News', 'POWER', 'Ultralight Beam'}",9,2025
Justin Hurwitz,27.96085,1677651,"{'Crater', 'The Armstrongs', 'Baby Mark', 'The Landing', 'End Credits', 'Houston', 'Home', 'Quarantine', 'Sextant', 'Multi-Axis Trainer'}",9,2025
Brand New,27.876533333333334,1672592,"{""You Won't Know"", 'Handcuffs', 'Limousine', 'At The Bottom', 'Luca', 'Archers'}",9,2025
The Voidz,27.854599999999998,1671276,"{'Human Sadness', 'Where No Eagles Fly', 'Leave It In My Dreams', 'Pyramid of Bones', 'The Eternal Tao', 'Permanent High School'}",9,2025
Father John Misty,25.35455,1521273,"{'Total Entertainment Forever', 'Chateau Lobby #4 (in C for Two Virgins)', 'Holy Shit', 'Funtimes in Babylon', 'This Is Sally Hatchet', 'The Ideal Husband', 'Hollywood Forever Cemetery Sings', 'I Love You, Honeybear'}",9,2025
The Antlers,24.228316666666665,1453699,"{'Sylvia', 'Kettering', 'Bear', 'Putting The Dog To Sleep'}",9,2025
The Unicorns,21.8033,1308198,"{'Sea Ghost', 'Tuff Ghost', 'Emasculate The Masculine', 'Inoculate the Innocuous', ""I Don't Wanna Die"", 'Les Os'}",9,2025
Pink Floyd,21.60005,1296003,"{'Eclipse', 'Wish You Were Here', 'Hey You', 'Echoes', 'Brain Damage', 'Comfortably Numb'}",9,2025
Highly Suspect,20.39905,1223943,"{'Little One', 'Vanity', 'Lydia', 'My Name Is Human', 'Bloodfeather'}",9,2025
Pixies,19.997566666666664,1199854,"{'Debaser', 'Bone Machine - 2007 Remaster', 'Broken Face - 2007 Remaster', 'Hey'}",9,2025
Sonic Youth,18.554716666666668,1113283,"{'Incinerate', 'Teen Age Riot (Album Version)', 'Superstar', 'Shadow of a Doubt'}",9,2025
Mew,17.710633333333334,1062638,"{'Special', '156', 'Snowflake'}",9,2025
Deftones,16.906033333333333,1014362,"{'Passenger', 'My Own Summer (Shove It)', 'Diamond Eyes', 'Be Quiet and Drive (Far Away)'}",9,2025
Built To Spill,16.628633333333333,997718,"{'Things Fall Apart', 'Liar'}",9,2025
The Last Shadow Puppets,15.6134,936804,"{'Aviation', 'My Mistakes Were Made For You', 'The Meeting Place', 'The Age Of The Understatement'}",9,2025
Joy Division,15.441699999999999,926502,"{'Transmission - 2020 Digital Remaster', 'Love Will Tear Us Apart - 2020 Remaster', 'New Dawn Fades - 2007 Remaster', 'Disorder - 2007 Remaster'}",9,2025
Blind Guardian,15.107133333333334,906428,{'A Past and Future Secret - Remastered 2007'},9,2025
The Weeknd,14.955266666666667,897316,"{'Montreal', 'Save Your Tears'}",9,2025
AURORA,14.74805,884883,"{'Murder Song (5, 4, 3, 2, 1) (Acoustic)', 'Murder Song (5, 4, 3, 2, 1)', 'Churchyard'}",9,2025
Led Zeppelin,14.07845,844707,"{'Hey, Hey, What Can I Do - Remaster', 'Going to California - Remaster', 'Immigrant Song - Remaster', 'Kashmir - Remaster', 'Heartbreaker - 1990 Remaster'}",9,2025
Milky Chance,13.638433333333333,818306,"{'Stolen Dance', 'Feathery - Bonus Track', 'Down By The River'}",9,2025
Akira Yamaoka,13.504866666666667,810292,"{'Promise (Pragma Version)', 'Theme Of Laura II', 'Promise'}",9,2025
Silver Mt. Zion,12.301316666666667,738079,{'American Motor Over Smoldered Field'},9,2025
Cursive,12.096516666666666,725791,"{'The Martyr', 'From the Hips', 'Art Is Hard'}",9,2025
Kyuss,11.8686,712116,{'Supa Scoopa and Mighty Scoop'},9,2025
Songs: Ohia,11.767833333333334,706070,"{'Lioness', 'Almost Was Good Enough', ""I've Been Riding With the Ghost"", 'Tigress'}",9,2025
Jeff Rosenstock,11.711816666666667,702709,{'We Begged 2 Explode'},9,2025
Spiritualized,11.70265,702159,{'Ladies and gentlemen we are floating in space'},9,2025
LCD Soundsystem,11.701233333333333,702074,"{""New York, I Love You but You're Bringing Me Down"", 'american dream'}",9,2025
The Symposium,11.672683333333334,700361,"{'Poison', 'The Physical Attractions'}",9,2025
Muse,11.63955,698373,"{'Unravelling - Ghost Town Version', 'Knights of Cydonia'}",9,2025
Foxygen,11.496133333333333,689768,"{'You & I', 'On Blue Mountain', 'Shuggie'}",9,2025
Elliott Smith,11.1952,671712,"{'Angeles', 'Son Of Sam', 'Needle in the Hay', 'Between the Bars', 'Waltz #2 (XO)'}",9,2025
Phoebe Bridgers,10.825849999999999,649551,"{'Scott Street', 'I Know The End'}",9,2025
Slowdive,10.792283333333334,647537,"{'Sugar for the Pill', 'When the Sun Hits', 'Dagger'}",9,2025
The Microphones,10.561216666666667,633673,"{'I Felt Your Shape', 'The Glow, Pt. 2', 'II. Solar System'}",9,2025
mewithoutYou,10.431799999999999,625908,{'Messes Of Men'},9,2025
Pale Saints,10.269466666666666,616168,"{'A Thousand Stars Burst Open', 'Sight of You'}",9,2025
Grandaddy,10.131233333333334,607874,"{'Nonphenomenal Lineage', 'A.M. 180', 'Summer Here Kids'}",9,2025
The Breeders,9.617866666666666,577072,"{'Invisible Man', 'Glorious'}",9,2025
Thrice,9.500883333333334,570053,"{'The Melting Point Of Wax', 'Daedalus'}",9,2025
Wolf Parade,9.218616666666666,553117,"{""I'll Believe in Anything""}",9,2025
Low Roar,8.979633333333332,538778,"{'Give Up', ""I'll Keep Coming""}",9,2025
The Kills,8.958266666666667,537496,"{'Echo Home', 'Black Balloon'}",9,2025
Psychedelic Porn Crumpets,8.900566666666666,534034,{'Found God in a Tomato'},9,2025
The Decemberists,8.751916666666666,525115,"{'Here I Dreamt I Was an Architect', 'Down By The Water'}",9,2025
Blue Öyster Cult,8.642433333333333,518546,"{""(Don't Fear) The Reaper"", 'Then Came the Last Days of May'}",9,2025
Sleater-Kinney,8.537633333333334,512258,"{'Jumpers', 'One More Hour'}",9,2025
The xx,8.354233333333333,501254,"{'Intro', 'Crystalised', 'Angels'}",9,2025
Train,8.227683333333333,493661,"{'50 Ways to Say Goodbye', 'Drive By'}",9,2025
My Morning Jacket,8.204433333333334,492266,"{""Touch Me I'm Going To Scream, Pt. 2""}",9,2025
Danger Mouse,8.073983333333334,484439,"{'Little Girl (feat. Julian Casablancas)', 'Black (feat. Norah Jones)'}",9,2025
Saliva,7.857783333333334,471467,"{'Always', 'Your Disease'}",9,2025
Sparklehorse,7.675633333333334,460538,"{'King Of Nails', 'Gold Day', 'Piano Fire'}",9,2025
Cloud Nothings,7.6581,459486,"{'Fall In', 'Wasted Days', 'Psychic Trauma'}",9,2025
The Shins,7.4872000000000005,449232,"{'Saint Simon - 2023 Remaster', ""It's Only Life"", 'Caring Is Creepy - 2021 Remaster'}",9,2025
Pavement,7.384650000000001,443079,"{'Harness Your Hopes - B-side', 'Here'}",9,2025
DeVotchKa,6.994666666666666,419680,{'How It Ends'},9,2025
King Crimson,6.962666666666666,417760,{'The Court of the Crimson King - Live'},9,2025
Slint,6.928166666666667,415690,"{'Good Morning, Captain'}",9,2025
Green Day,6.912883333333333,414773,"{'Basket Case', 'Longview'}",9,2025
Lilium,6.891666666666667,413500,"{'Sleeping Inside', 'If They Cheered'}",9,2025
Ataxia,6.714933333333334,402896,{'The Sides'},9,2025
Billy Talent,6.530783333333333,391847,"{'Pins and Needles', 'Fallen Leaves'}",9,2025
Carissa's Wierd,6.372966666666667,382378,"{'Sofisticated Fuck Princess Please Leave Me Alone', 'Ignorant Piece of Shit'}",9,2025
Julieta Venegas,6.274866666666666,376492,{'Me Voy'},9,2025
City and Colour,6.001766666666667,360106,{'The Girl'},9,2025
Belle and Sebastian,5.959266666666667,357556,"{""Get Me Away from Here, I'm Dying"", 'Expectations', 'Piazza, New York Catcher'}",9,2025
Band of Horses,5.7714,346284,"{'St. Augustine', 'I Go to the Barn Because I Like The'}",9,2025
Vanguard Sound,5.43215,325929,"{""Interstice Oath - From Punishing Gray Raven: Shaper's Ripples"", 'Lamia - Another Mode'}",9,2025
DOPE LEMON,5.430083333333333,325805,{'Honey Bones'},9,2025
Björk,5.304116666666666,318247,"{""I've Seen It All""}",9,2025
Sun Kil Moon,5.279183333333333,316751,"{""Ben's My Friend""}",9,2025
Dead Confederate,5.254466666666667,315268,{'The Rat'},9,2025
Deep Purple,5.187966666666667,311278,"{'Soldier of Fortune', 'Black Night'}",9,2025
The Kooks,5.16935,310161,"{'Is It Me', 'Sweet Emotion'}",9,2025
HIM,5.114366666666666,306862,{'Venus Doom'},9,2025
Moses Campbell,4.949183333333333,296951,{'Wallflower'},9,2025
The Sound Of Animals Fighting,4.920466666666667,295228,{'The Heretic'},9,2025
Fugazi,4.867766666666666,292066,"{'Waiting Room', ""I'm So Tired""}",9,2025
Low,4.6511,279066,{'Sunflower'},9,2025
Hinder,4.647883333333334,278873,"{'Lips Of An Angel', 'Without You'}",9,2025
The Pica Beats,4.57355,274413,{'Shallow Dive'},9,2025
Nothing But Thieves,4.537333333333334,272240,{'Amsterdam'},9,2025
The Uncluded,4.5366,272196,{'Boomerang'},9,2025
Hover,4.5146,270876,{'Teeth'},9,2025
Dirt Poor Robins,4.425066666666667,265504,{'Great Vacation'},9,2025
Borislav Slavov,4.374083333333333,262445,"{'The Power - Choral Version', 'Nightsong'}",9,2025
Teen Suicide,4.357516666666667,261451,"{'salvia plath', 'Bright Blue Pickup Truck'}",9,2025
A.R. Kane,4.32,259200,{'Lollita'},9,2025
Dan Deacon,4.315016666666667,258901,{'When I Was Done Dying'},9,2025
Sia,4.286666666666667,257200,{'Elastic Heart'},9,2025
Mount Eerie,4.25005,255003,{'Forest Fire'},9,2025
America,4.238483333333334,254309,{'A Horse with No Name'},9,2025
Japandroids,4.231816666666667,253909,{'Darkness on the Edge of Gastown'},9,2025
Rex Orange County,4.2035,252210,{'Sunflower'},9,2025
Clones of Clones,4.1624,249744,{'Somebody Else'},9,2025
Ex:Re,4.140866666666667,248452,{'Crushing'},9,2025
Laura Marling,4.118433333333333,247106,{'What He Wrote'},9,2025
Microwave,4.11425,246855,{'Lighterless'},9,2025
Future Islands,4.105583333333334,246335,{'Balance'},9,2025
Cassandra Wilson,4.0212,241272,{'Sign Of The Judgment - From The HBO Series True Detective'},9,2025
CAKE,4.0171,241026,{'Frank Sinatra'},9,2025
The Beach Boys,3.9962333333333335,239774,"{'Good Vibrations - Remastered 2001', 'In My Room - Remastered'}",9,2025
Parade Ground,3.95555,237333,{'Moans'},9,2025
Abandoned Pools,3.9313333333333333,235880,{'The Remedy'},9,2025
Gorillaz,3.9226666666666667,235360,{'El Mañana'},9,2025
Nas,3.87405,232443,{'The Cure'},9,2025
Woodkid,3.744883333333333,224693,{'The Golden Age'},9,2025
Cold War Kids,3.740683333333333,224441,"{'Hang Me Up To Dry', 'Saint John'}",9,2025
A Place To Bury Strangers,3.67805,220683,{'Everything Always Goes Wrong'},9,2025
Paper Lions,3.6625833333333335,219755,{'Travelling'},9,2025
Shawn Lee's Ping Pong Orchestra,3.645766666666667,218746,{'Kiss the Sky'},9,2025
Sean Ono Lennon,3.6290666666666667,217744,{'Dead Meat'},9,2025
Little Joy,3.5984333333333334,215906,"{""Don't Watch Me Dancing""}",9,2025
DILLY DALLY,3.5950333333333333,215702,{'Desire'},9,2025
Lush,3.4680833333333334,208085,"{'Hypocrite', 'Light From A Dead Star'}",9,2025
Aranda,3.4641333333333333,207848,"{""Don't Wake Me""}",9,2025
Peach Pit,3.4637,207822,{'Alrighty Aphrodite'},9,2025
The Walkmen,3.4057666666666666,204346,"{""We've Been Had""}",9,2025
GROUPLOVE,3.3646,201876,{'One More Cup of Coffee - Recorded at Spotify Studios NYC'},9,2025
The Clash,3.3630500000000003,201783,"{'London Calling - Remastered', 'Lost in the Supermarket - Remastered'}",9,2025
Japanese Breakfast,3.34955,200973,{'Soft Sounds from Another Planet'},9,2025
Heatmiser,3.3315166666666665,199891,{'Plainclothes Man'},9,2025
Mt. Joy,3.3277,199662,{'Silver Lining'},9,2025
Poor Moon,3.3029333333333333,198176,"{'Pulling Me Down', 'Illusion'}",9,2025
1000 Eyes,3.2562333333333333,195374,{'The Promise (Last Goodbye)'},9,2025
John Frusciante,3.25355,195213,"{""Song To Sing When I'm Lonely""}",9,2025
Feed Me Jack,3.2480166666666666,194881,{'Until Then'},9,2025
Strawberry Switchblade,3.1568833333333335,189413,{'Go Away'},9,2025
Delta Sleep,3.1146666666666665,186880,{'Camp Adventure'},9,2025
Michael Cera,3.1,186000,{'Clay Pigeons'},9,2025
Siskiyou,3.0748333333333333,184490,{'Twigs And Stones'},9,2025
Toh Kay,3.05155,183093,{'Would You Be Impressed?'},9,2025
The Boxer Rebellion,3.0477833333333333,182867,{'Step Out Of The Car'},9,2025
Protomartyr,3.0113666666666665,180682,{'Half Sister'},9,2025
The Offspring,3.002666666666667,180160,"{""The Kids Aren't Alright""}",9,2025
Lights From A Distance,2.7953,167718,{'Dawning'},9,2025
Lina Tullgren,2.768116666666667,166087,{'Grace'},9,2025
The Mamas & The Papas,2.7062166666666667,162373,"{""California Dreamin' - Single Version""}",9,2025
Jay-Jay Johanson,2.7054833333333335,162329,{'The Girl with the Sun in Her Eyes'},9,2025
The Rural Alberta Advantage,2.58955,155373,"{""Don't Haunt This Place""}",9,2025
Beach Fossils,2.5447333333333333,152684,{'What a Pleasure'},9,2025
Mother Falcon,2.5300333333333334,151802,{'Marigold'},9,2025
Andrew Prahlow,2.5019,150114,{'Echoes of the Eye'},9,2025
Ryan Gosling,2.4929,149574,"{'City Of Stars - From ""La La Land"" Soundtrack'}",9,2025
The Dead 60s,2.41755,145053,{'Riot Radio'},9,2025
Kavinsky,2.4033,144198,{'Nightcall'},9,2025
Jamie Lidell,2.3634,141804,{'Compass (Red Dead On Arrival Version)'},9,2025
Lady Gaga,1.2837666666666667,77026,{'Die With A Smile'},9,2025
"1,2,3",1.0110833333333333,60665,{'Confetti'},9,2025
David Bowie,0.5011666666666666,30070,{'Space Oddity - 2015 Remaster'},9,2025
