artistName,minutesPlayed,msPlayed,tracks,month,year
Carissa's Wierd,186.34381666666667,11180629,"{'Silently Leaving the Room', 'Heather Rhodes', 'Lazy Eyelids', ""They'll Only Miss You When You Leave"", 'A New Holiday (November 16th)', 'All Apologies and Smiles, Yours Truely, Ugly Valentine', 'Die', '(March 19th 1983) It Was Probably Green', 'Low Budget Slow Motion Soundtrack Song for the Leaving Scene', 'The Color That Your Eyes Changed With the Color of Your Hair', 'Drunk w/ the Only Saints I Know', 'To Be There Now', 'The Piano Song', 'Sofisticated Fuck Princess Please Leave Me Alone', 'September Come Take This Heart Away', 'So You Wanna Be A Superhero', 'Farewell to All These Rotten Teeth', 'Ignorant Piece of Shit', ""Halfway Spoken Heart that Feels Comfort in Everything Until it Disappears and Then it's Gone"", 'You Should Be Hated Here'}",3,2026
The Strokes,175.17883333333333,10510730,"{'Automatic Stop', 'Is This It', 'Ode To The Mets', 'Selfless', 'Why Are Sundays So Depressing', 'Tap Out', 'Heart In a Cage', 'At The Door', 'Modern Girls & Old Fashion Men - Reptilia B-Side', '12:51', 'What Ever Happened?', 'Chances', 'I\'ll Try Anything Once (""You Only Live Once"" demo) - Heart In a Cage B-Side', 'Welcome To Japan', 'Call It Fate, Call It Karma', 'Hard To Explain', 'Machu Picchu', ""80's Comedown Machine"", 'Not The Same Anymore', 'Alone, Together', 'Under Cover of Darkness', 'Vision of Division'}",3,2026
System Of A Down,147.79325,8867595,"{'B.Y.O.B.', 'Arto', 'ATWA', 'Question!', 'Aerials', 'Spiders', 'Hypnotize', 'Toxicity', 'Chop Suey!', 'I-E-A-I-A-I-O', 'Lonely Day', 'Radio/Video', 'Lost In Hollywood', 'Psycho', 'Prison Song'}",3,2026
Silversun Pickups,144.4079,8664474,"{'Melatonin', 'Kissing Families', 'Nightlight', 'Pins And Needles', 'Seasick', 'All The Go Inbetweens', 'Future Foe Scenarios'}",3,2026
Deftones,141.45086666666666,8487052,"{'Mascara', 'Around the Fur', 'Knife Prty', 'Digital Bath', 'Hole in the Earth', 'Diamond Eyes', 'Be Quiet and Drive (Far Away)', 'Xerces', 'My Own Summer (Shove It)', 'i think about you all the time', 'Please Please Please Let Me Get What I Want - 2005 Remaster', 'Change (In the House of Flies)', 'Sextape'}",3,2026
Message To Bears,132.36585,7941951,"{'Moonlight', ""I'll Lead You There"", 'Wake Me', 'Undone', 'You Are a Memory', 'Unleft', 'The Aegean Waves', 'Sun Breaking Through', 'I Know You Love to Fall', 'At a Glance', 'Mountains'}",3,2026
Mud Flow,131.77811666666668,7906687,"{'The Sense of Me', 'Shooting Star', 'Tribal Dance', 'Ryunosuke', 'Unfinished Relief', 'Debbie & Charlie', 'Song 1', 'Five Against Six', 'Chemicals', 'The Sense of Me / Chemicals'}",3,2026
Neutral Milk Hotel,129.7209,7783254,"{'King of Carrot Flowers Pt. 1', 'Holland, 1945', 'April 8th', 'Two-Headed Boy Pt. 2', 'Gardenhead / Leave Me Alone', 'Three Peaches', ""Where You'll Find Me Now"", 'Communist Daughter', 'Engine - 1993', 'Ghost', 'Two-Headed Boy', 'Home - 1992', 'Naomi', 'Ferris Wheel on Fire - 1993', 'Oh Comely', 'King of Carrot Flowers Pts. 2 & 3', 'In the Aeroplane Over the Sea', ""You've Passed"", 'Song Against Sex', 'The Fool', ""My Dream Girl Don't Exist - Live, 1992"", 'Little Birds - Demo [1998]'}",3,2026
Brand New,129.55913333333334,7773548,"{""Can't Get It Out"", 'Handcuffs', 'Degausser', 'Not The Sun', 'Luca', 'Yeah (Sowing Season) (Demo 2006)'}",3,2026
HIM,121.15615,7269369,"{'Venus Doom', 'Bury Me Deep Inside Your Heart', 'When Love And Death Embrace', 'Join Me In Death', 'The Funeral Of Hearts', ""It's All Tears - Drown In This Love"", 'Wicked Game', 'Under the Rose', 'Heartache Every Moment', ""Dead Lovers' Lane"", 'For You - Intro', 'Heaven Tonight', 'Poison Girl'}",3,2026
Highly Suspect,100.58113333333333,6034868,"{'Little One', 'Vanity', 'Lydia', 'Mister Asylum', '23 (feat. Sasha Dobson)', 'Wolf', 'Send Me An Angel'}",3,2026
Teen Suicide,95.22398333333334,5713439,"{'The Hurricane', 'doing all the things i used to do with people, part 2', 'America', 'everything is going to hell', 'Neighborhood Drug Dealer', 'cop graveyard', 'untitled-oct19', 'if i cleaned everything', 'salvia plath', 'Xxxxxxx', 'Bright Blue Pickup Truck'}",3,2026
Andrew Bird,78.95763333333333,4737458,"{'Armchairs', 'Lusitania', 'Fake Palindromes'}",3,2026
Interpol,75.06515,4503909,"{'The New', 'Take You on a Cruise', 'PDA', 'Untitled', 'NYC', 'Rest My Chemistry', 'Obstacle 2', 'Leif Erikson', 'Evil', 'Obstacle 1', 'Stella was a diver and she was always down', 'Hands Away'}",3,2026
The Microphones,74.80948333333333,4488569,"{'I Felt My Size', 'The Moon', 'I Want Wind to Blow', 'The Glow, Pt. 2', 'I Felt Your Shape', 'Headless Horseman', 'I Got Stabbed', 'Big Black Cloud'}",3,2026
Spiritualized,68.29706666666667,4097824,{'Ladies and gentlemen we are floating in space'},3,2026
Sunny Day Real Estate,64.36496666666666,3861898,"{'Pheurton Skeurto - Remastered', 'Guitar And Video Games', '48 - Remastered', 'Every Shining Time You Arrive', 'Days Were Golden', 'How It Feels To Be Something On', 'Pillars'}",3,2026
Silver Mt. Zion,59.432433333333336,3565946,"{'American Motor Over Smoldered Field', 'Movie (Never Made)', 'Built Then Burnt [Hurrah! Hurrah!]', 'BlindBlindBlind'}",3,2026
Audioslave,58.33951666666667,3500371,"{'Getaway Car', 'Show Me How to Live', 'Shadow on the Sun', 'Like a Stone'}",3,2026
Arctic Monkeys,54.39351666666666,3263611,"{'505', 'Love is a Laserquest', ""Don't Sit Down 'Cause I've Moved Your Chair"", 'Old Yellow Bricks', 'Cornerstone', 'Mardy Bum'}",3,2026
Pearl Jam,52.524433333333334,3151466,"{'Black', 'Even Flow', 'Yellow Ledbetter'}",3,2026
Band of Horses,51.63218333333333,3097931,"{'The Great Salt Lake', 'Wicked Gil', 'Our Swords', 'St. Augustine', 'I Go to the Barn Because I Like The'}",3,2026
The Last Shadow Puppets,51.04891666666666,3062935,"{'Time Has Come Again', 'Calm Like You', 'Miracle Aligner', 'Standing Next To Me', 'Aviation', 'My Mistakes Were Made For You', 'The Meeting Place', 'Sweet Dreams, TN'}",3,2026
Weezer,50.49078333333333,3029447,"{""Say It Ain't So - Original Mix"", 'Island In The Sun', 'El Scorcho', 'Do You Wanna Get High?', 'Why Bother?'}",3,2026
Bright Eyes,47.81098333333333,2868659,"{'Sunrise, Sunset', 'The Calendar Hung Itself…', 'The City Has Sex', ""We Are Nowhere and It's Now"", 'Nothing Gets Crossed Out', ""Lover I Don't Have to Love"", 'Something Vague', 'Trees Get Wheeled Away', 'The Center Of The World', 'The Movement Of A Hand'}",3,2026
Desert Sessions,47.15225,2829135,"{""Something You Can't See"", 'Dead in Love', 'Bring It Back Gentle', 'If You Run'}",3,2026
The Parlor Mob,44.74431666666666,2684659,"{'When I Was an Orphan', 'Tide of Tears'}",3,2026
Nirvana,42.60841666666666,2556505,"{'All Apologies', 'Come As You Are', 'Heart-Shaped Box', 'Dumb', 'In Bloom', 'About A Girl', 'The Man Who Sold The World - Live', 'Rape Me', 'Breed', ""You Know You're Right"", 'Smells Like Teen Spirit'}",3,2026
Modest Mouse,41.5422,2492532,"{'3rd Planet', 'Heart Cooks Brain', 'Bukowski', 'Dashboard', 'I Came As a Rat', 'Dramamine', ""Teeth Like God's Shoeshine"", 'Lampshades on Fire', 'Alone Down There', 'March Into the Sea', 'Float On'}",3,2026
Perfume Genius,37.846383333333335,2270783,"{'Wreath', 'Learning', 'Dark Parts'}",3,2026
Lera Lynn,34.74515,2084709,"{'My Least Favorite Life - From The HBO Series True Detective', 'The Only Thing Worth Fighting For - From The HBO Series True Detective'}",3,2026
Car Seat Headrest,32.29286666666667,1937572,"{'Famous Prophets (Stars)', 'Deadlines (Hostile)', 'Something Soon', 'Sober to Death', 'psst, teenagers, take off your clo', 'Drunk Drivers/Killer Whales', 'My Boy - Twin Fantasy', 'High to Death'}",3,2026
My Chemical Romance,32.24293333333333,1934576,"{'Cemetery Drive', 'House of Wolves', 'The Ghost of You', 'Helena', 'Mama', 'The Jetset Life Is Gonna Kill You', ""I Don't Love You""}",3,2026
The Hat,32.111383333333336,1926683,{'The Angry River (feat. Father John Misty and S.I. Istwa) [Theme From the HBO Series True Detective]'},3,2026
Jordaan Mason,31.331716666666665,1879903,"{'Racehorse: Get Married!', ""Bird's Nest""}",3,2026
Avenged Sevenfold,27.103433333333335,1626206,"{'Unholy Confessions', 'Gunslinger', 'A Little Piece of Heaven', 'Afterlife', 'Nightmare'}",3,2026
The Beatles,23.0194,1381164,"{'For No One - Remastered 2009', 'Something - Remastered 2009', 'While My Guitar Gently Weeps - Remastered 2009', 'Lucy In The Sky With Diamonds - Remastered 2009', 'Lady Madonna - Remastered 2009', 'Strawberry Fields Forever - Remastered 2009'}",3,2026
Tame Impala,19.75551666666667,1185331,"{'The Less I Know The Better', 'Feels Like We Only Go Backwards', 'Past Life'}",3,2026
Blonde Redhead,18.6081,1116486,"{'Elephant Woman', 'Heroine', 'Spring and by Summer Fall', 'Dr Strangeluv', 'Here Sometimes'}",3,2026
Pink Floyd,16.363583333333334,981815,"{'Wish You Were Here', 'Brain Damage', 'Another Brick in the Wall, Pt. 2', 'Hey You'}",3,2026
Chevelle,15.873783333333334,952427,"{'The Red', 'Send the Pain Below', 'Comfortable Liar'}",3,2026
Pixies,15.629583333333333,937775,"{'Gouge Away', 'All I Think About Now', 'Wave Of Mutilation', 'Hey', 'Monkey Gone to Heaven', 'Where Is My Mind? - 2007 Remaster'}",3,2026
The Shins,15.49385,929631,"{'New Slang - 2021 Remaster', 'Sleeping Lessons', 'Caring Is Creepy - 2021 Remaster'}",3,2026
Ozzy Osbourne,15.346033333333333,920762,"{'Crazy Train', 'No More Tears', 'Hellraiser - 30th Anniversary Edition'}",3,2026
Derek & The Dominos,14.128,847680,{'Layla'},3,2026
The Libertines,14.058,843480,"{'What Katie Did', ""You're My Waterloo"", 'What Became of the Likely Lads'}",3,2026
Gorillaz,13.466283333333333,807977,"{'Kids with Guns', 'Empire Ants (feat. Little Dragon)', 'Dirty Harry (feat. Bootie Brown)'}",3,2026
Slipknot,13.226666666666667,793600,"{'Vermilion', 'Duality', 'Vermilion, Pt. 2'}",3,2026
Linkin Park,12.8974,773844,"{'One Step Closer', 'Breaking the Habit', 'Numb', 'Faint', 'Papercut'}",3,2026
Arab Strap,12.212933333333336,732776,{'The Shy Retirer'},3,2026
Red Hot Chili Peppers,11.98095,718857,"{'Dark Necessities', 'Otherside', ""Road Trippin'""}",3,2026
Danger Mouse,9.112449999999999,546747,{'Little Girl (feat. Julian Casablancas)'},3,2026
Mew,8.886666666666667,533200,{'Comforting Sounds'},3,2026
Sonic Youth,8.84825,530895,{'Mote'},3,2026
The Mamas & The Papas,8.237283333333334,494237,"{""California Dreamin' - Single Version""}",3,2026
Jimi Hendrix,8.16515,489909,"{'All Along the Watchtower', 'Hey Joe'}",3,2026
The White Stripes,8.012,480720,"{'Little Ghost', 'Seven Nation Army', ""You're Pretty Good Looking (For a Girl)""}",3,2026
Cursive,7.848833333333333,470930,{'From the Hips'},3,2026
Slint,7.65555,459333,"{'Good Morning, Captain'}",3,2026
Nine Inch Nails,7.641233333333334,458474,"{'Right Where It Belongs', 'Every Day Is Exactly The Same', 'The Hand That Feeds'}",3,2026
Death From Above 1979,7.5382,452292,"{'Cheap Talk', 'Blood on Our Hands', 'One + One'}",3,2026
65daysofstatic,7.438883333333333,446333,{'End Of The World Sun'},3,2026
Lorien Testard,7.266666666666667,436000,"{'Lumière - Lumière à l’Aube', 'Forgotten Battlefield - Over the Fallen'}",3,2026
Red House Painters,7.266333333333334,435980,{'Katy Song'},3,2026
Thirty Seconds To Mars,6.995333333333333,419720,"{'The Kill', 'Attack'}",3,2026
Animal Collective,6.84845,410907,{'Fireworks'},3,2026
Julian Casablancas,6.806683333333334,408401,"{""I'll Try Anything Once - Live From Electric Lady Studios for WRXP, New York""}",3,2026
Avicii,6.370100000000001,382206,"{'The Nights', 'Waiting For Love', 'Wake Me Up'}",3,2026
Coheed and Cambria,6.24955,374973,{'Welcome Home'},3,2026
Dire Straits,5.812666666666667,348760,{'Sultans of Swing'},3,2026
Morcheeba,5.800883333333333,348053,{'The Sea'},3,2026
Youth Lagoon,5.609266666666667,336556,{'Mute'},3,2026
The Growlers,5.365333333333333,321920,{'Empty Bones'},3,2026
X Ambassadors,5.35645,321387,{'Litost'},3,2026
The Unicorns,5.3037833333333335,318227,{'Inoculate the Innocuous'},3,2026
Simon & Garfunkel,5.209633333333334,312578,{'The Boxer'},3,2026
Joy Division,4.861766666666667,291706,{'New Dawn Fades - 2007 Remaster'},3,2026
Johann Pachelbel,4.814216666666667,288853,"{'Canon in D Major, P.37'}",3,2026
The Silent Comedy,4.764583333333333,285875,{'Footnotes'},3,2026
Kanye West,4.712433333333333,282746,"{'Heartless', 'Welcome To Heartbreak'}",3,2026
Skating Polly,4.494983333333334,269699,{'Hail Mary (feat. Louise Post & Nina Gordon)'},3,2026
R.E.M.,4.4737833333333334,268427,{'Losing My Religion'},3,2026
Underoath,4.466666666666667,268000,{'A Boy Brushed Red Living In Black And White'},3,2026
College,4.464333333333333,267860,{'A Real Hero'},3,2026
Heatmiser,4.366666666666666,262000,{'Half Right'},3,2026
Maroon 5,4.324216666666667,259453,{'She Will Be Loved - Radio Mix'},3,2026
Sia,4.286666666666667,257200,{'Elastic Heart'},3,2026
Kendrick Lamar,4.2563,255378,{'United In Grief'},3,2026
The Amps,4.236666666666666,254200,{'Dedicated'},3,2026
The Killers,4.06555,243933,{'Jenny Was A Friend Of Mine'},3,2026
Franz Ferdinand,4.057783333333333,243467,{'The Dark Of The Matinée'},3,2026
Ween,4.033333333333333,242000,{'Tried And True'},3,2026
Sean Ono Lennon,3.63155,217893,{'Dead Meat'},3,2026
Wildcat! Wildcat!,3.55005,213003,{'Garden Grays'},3,2026
CRX,3.5231,211386,{'Broken Bones'},3,2026
Finger Eleven,3.46845,208107,{'Paralyzer'},3,2026
Cold War Kids,3.448,206880,{'Saint John'},3,2026
The Stranglers,3.446,206760,{'Golden Brown'},3,2026
Vance Joy,3.4046666666666665,204280,{'Riptide'},3,2026
Jamie Lidell,2.986666666666667,179200,{'Compass (Red Dead On Arrival Version)'},3,2026
The Mountain Goats,2.8051166666666667,168307,{'No Children'},3,2026
The Kooks,2.784466666666667,167068,{'Is It Me'},3,2026
Justin Hurwitz,2.713983333333333,162839,"{'Spin', 'Multi-Axis Trainer'}",3,2026
Have A Nice Life,2.6923833333333334,161543,"{'Bloodhail', 'Holy Fucking Shit: 40,000'}",3,2026
Creedence Clearwater Revival,2.6688833333333335,160133,{'Have You Ever Seen The Rain'},3,2026
Fugazi,1.9822166666666667,118933,"{""I'm So Tired""}",3,2026
Stone Temple Pilots,1.1700833333333334,70205,{'Plush - 2017 Remaster'},3,2026
Gang Of Four,1.0826833333333334,64961,{'Damaged Goods'},3,2026
Portishead,0.6997833333333333,41987,{'The Rip'},3,2026
Hail Mary Mallon,0.5238833333333334,31433,{'Dollywood'},3,2026
We Are Scientists,0.38961666666666667,23377,{'In My Head'},3,2026
Beck,0.3205,19230,{'Gamma Ray'},3,2026
The Black Keys,0.29036666666666666,17422,{'Weight of Love'},3,2026
MGMT,0.18255,10953,{'The Youth'},3,2026
Matt Elliott,0.12256666666666667,7354,"{""The Pain That's Yet to Come""}",3,2026
T. Rex,0.0895,5370,{'Bang a Gong (Get It On) - 2003 Remaster'},3,2026
Fleetwood Mac,0.05463333333333333,3278,{'Go Your Own Way - 2004 Remaster'},3,2026
The Zombies,0.02175,1305,{'Time of the Season - Mono Remastered'},3,2026
